CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T
0,-0.12483373411566513,0,-0.333085499564472,-0.2797572688216904,-0.28356232129873415,-0.270610338071121,0.5014768825028217,0,False,False,True,False,False,False,False,False,False,True,False
0,0.8513607726853806,0,-0.333085499564472,-0.2045594339797873,-0.28356232129873415,-0.17821209759042048,0.16553549698711337,0,False,False,True,False,False,False,False,False,True,False,False
0,-0.12483373411566513,0,1.4715558646076081,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,1.409186205143121,0,-0.333085499564472,-0.24905148626124662,-0.11466802354524284,-0.2261881070707842,-0.2629881601274122,1,False,False,True,False,False,False,False,False,False,True,False
0,-0.752387345630623,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,1.1198054922394205,-0.06547931404993541,0,False,False,False,True,False,False,False,False,False,True,False
0,0.3632635192848577,0,-0.22559427736965848,-0.28101056606905545,0.12111510500171035,0.07854839759152617,-0.2629881601274122,0,False,False,False,False,False,False,False,False,False,True,False
0,3.0826625025163423,0,0.8765692403461757,-0.28101056606905545,0.034159624970209884,-0.21019610391066296,-0.2629881601274122,0,False,True,False,True,False,False,True,False,False,False,False
0,0.7816325936281631,0,1.7667782354243493,0.10375168887201552,2.331790962725626,-0.26616811497108733,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,2.385380711944167,0,-0.33157153868848865,0.2810932493741704,-0.28356232129873415,-0.270610338071121,-0.25593427276750236,0,False,False,True,False,False,False,False,True,False,False,False
0,-0.5432028084589704,0,1.271713028977814,-0.28101056606905545,-0.13139023124360832,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-0.5432028084589704,0,-0.2906945950369399,0.08244563566680964,-0.28356232129873415,-0.270610338071121,-0.05489848301007058,1,False,False,False,True,False,False,False,True,False,False,False
0,-0.4037464503445353,0,0.29975014659654264,-0.2785039715743254,0.7649201013887812,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,True,False,False,False
0,0.15407898211320506,0,1.2550594593419977,-0.26158445873489716,0.09603179345416214,-0.2688334488311075,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,0.8513607726853806,0,0.1392702937423141,-0.22523883856131063,-0.20998460742592606,-0.270610338071121,-0.04079070829025081,0,False,False,False,False,False,False,False,False,True,False,False
1,-0.9615718828022758,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,0.5027198773992928,0,-0.196829020725976,1.0036191124801228,-0.28356232129873415,-0.25728366877101994,0.8338913243385752,0,True,False,False,True,False,True,False,False,False,False,False
0,-0.33401827128731776,0,-0.3270296560605388,-0.0842428982327423,-0.28356232129873415,-0.270610338071121,0.1143948136277667,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.12483373411566513,0,-0.333085499564472,-0.12246846427737637,-0.28356232129873415,-0.20042321309058886,0.10822266218784556,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.33401827128731776,0,-0.275554986277107,-0.11996186978264627,-0.28356232129873415,-0.22263432859075727,3.4261949291054585,0,True,False,False,False,False,True,False,False,False,False,False
1,-0.6826591665734055,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,True,False,False,False,False,False
0,-0.26429009223010025,0,-0.333085499564472,3.560345497104829,-0.28356232129873415,-0.2386263317508785,-0.2621064242074235,1,True,False,False,True,False,True,False,False,False,False,False
1,0.7119044145709454,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,True,False,False,False,False,False
1,-0.9615718828022758,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,True,False,False,False,False,False
0,0.15407898211320506,0,-0.333085499564472,0.6996945299940978,-0.28356232129873415,-0.18443120993046763,1.2165647136136866,1,True,False,False,True,False,True,False,False,False,False,False
1,-0.26429009223010025,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,True,False,False,False,False,False
0,1.9670116376008615,0,-0.0227235199878978,2.485643107489297,-0.28356232129873415,1.141128163119582,0.005941295469152191,0,True,False,False,True,False,True,False,False,False,False,False
1,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-0.752387345630623,0,-0.3088621255487393,-0.2772506743269603,0.9455199445311283,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,True,False,False
1,0.29353534022764016,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,-0.4037464503445353,0,0.18014723739386287,0.19148249618756916,-0.27185677590987833,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
1,0.3632635192848577,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,False,False,True,False,False,False
1,0.6421762355137279,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,False,False,False,False,False,True,False,False
0,-0.5432028084589704,0,3.6440897216436268,-0.28101056606905545,0.7147534782936847,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,True,False,False,False
1,0.15407898211320506,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,True,False,False,False
0,-1.101028240916711,0,1.1415123936432512,-0.28101056606905545,2.8652293883034847,-0.270610338071121,0.18228847946689936,0,False,True,False,True,False,False,True,False,False,False,False
0,1.7578271004292088,0,-0.10750532904296196,0.33373173376350257,0.07596514421612358,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-1.101028240916711,0,1.192987063426683,0.1369640659271894,-0.27018455514004175,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,-0.752387345630623,0,-0.3149179690526725,-0.28101056606905545,1.564241629370651,0.31398622189331116,-0.24888038540759247,0,False,True,False,True,False,False,True,False,False,False,False
1,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,False,True,False,False,False,False
0,0.9908171307998157,0,-0.333085499564472,-0.28101056606905545,-0.27185677590987833,-0.270610338071121,0.5861235308217404,0,False,False,False,True,False,False,False,False,True,False,False
0,1.8972834585436438,0,-0.3285436169365221,-0.28101056606905545,1.0007032299357344,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
0,2.385380711944167,0,1.9984142494497925,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2621064242074235,0,False,False,False,True,False,False,False,False,True,False,False
0,-1.379940957145581,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,-1.379940957145581,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-2.007494568660539,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,-0.8918437037450582,0,-0.333085499564472,-0.28101056606905545,0.7582312183094351,-0.23507255327085155,-0.07870535284976646,1,False,False,False,False,False,False,False,False,True,False,False
1,0.9210889517425981,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
1,-1.379940957145581,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
1,-0.4734746294017529,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,True,False,False,False,False,False,False
1,1.269729847028686,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,True,False,False,False,False,False,False
1,0.08435080305598752,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,0.01462262399876997,0,3.4185095511221166,-0.28101056606905545,-0.23172347743380117,-0.26705655959109403,-0.2532890650075362,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.12483373411566513,0,-0.20288486422990915,-0.1444011661062648,-0.28356232129873415,-0.270610338071121,0.15936334554719223,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.4734746294017529,0,-0.09387968115911237,0.694054692380955,1.704708174036921,0.4801253658345707,-0.1783415118084936,1,False,False,False,True,False,False,False,True,False,False,False
0,-0.6826591665734055,0,-0.333085499564472,-0.28101056606905545,-0.2785456589892245,0.4268186886341666,-0.2629881601274122,0,False,False,False,True,False,False,False,True,False,False,False
0,0.15407898211320506,0,0.8720273577182258,-0.28101056606905545,-0.1665068674101758,0.2580142108328868,-0.2629881601274122,0,False,True,False,False,False,False,False,False,True,False,False
1,-0.8221155246878407,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,True,False,False,False,False,False,False
0,0.6421762355137279,0,-0.333085499564472,1.636534222399474,-0.28356232129873415,-0.26705655959109403,1.7870478538463985,0,True,False,False,True,True,False,False,False,False,False,False
1,-1.101028240916711,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,True,False,False,False,False,False,False
1,0.5027198773992928,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,False,True,False
0,-2.007494568660539,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
1,-0.5432028084589704,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,-0.752387345630623,0,-0.333085499564472,0.047979961364270705,-0.28356232129873415,-0.270610338071121,-0.18892234284835843,1,False,False,True,False,False,False,False,False,True,False,False
1,0.5027198773992928,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,True,False,False,False
0,-0.12483373411566513,0,0.9492393623933735,-0.28101056606905545,-0.276873438219388,-0.270610338071121,-0.2621064242074235,0,False,True,False,True,False,False,False,True,False,False,False
0,-1.6588536733744512,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,True,False,False,False
0,-0.752387345630623,0,-0.333085499564472,2.4680969460261863,-0.28356232129873415,1.7203940553639738,-0.2629881601274122,1,False,False,False,False,False,True,False,False,False,False,False
1,-0.26429009223010025,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
1,-1.0313000618594932,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
1,-0.4037464503445353,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,False,False,True,False,False,False
0,-1.868038210546104,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,False,False,False,False,False,False,True,False
1,-1.9377663896033215,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
1,-1.5193973152600162,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,False,False,True,False
0,-1.5891254943172337,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,True,False,False,False,False,False,False,True,False
0,1.8972834585436438,0,1.1309146675113682,-0.28101056606905545,-0.28356232129873415,-0.2679450042111008,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
1,-1.7285818524316687,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,False,False,True,False
0,2.524837070058602,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,0.5385097911423486,0,False,False,False,True,False,False,False,False,False,True,False
1,0.5027198773992928,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
1,-0.26429009223010025,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,True,False,False,False,False,False
0,0.8513607726853806,0,-0.3240017343085722,-0.28038391744537294,-0.2651678928305321,0.6587027344559246,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.612930987516188,0,-0.31945985168062235,-0.28101056606905545,2.1612244442022983,-0.18709654379048782,-0.21537442044802052,1,False,False,False,True,False,False,False,True,False,False,False
1,-0.752387345630623,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,False,True,False
0,-0.9615718828022758,0,0.1347284111143642,-0.2634644046059447,0.5458591805401934,-0.25284144567098626,-0.2197831000479642,1,False,False,False,True,False,False,False,False,True,False,False
0,-0.4037464503445353,0,-0.333085499564472,-0.22273224406658054,-0.2818901005288976,-0.270610338071121,0.21491270850648259,0,False,False,False,True,False,False,False,False,True,False,False
0,0.01462262399876997,0,-0.333085499564472,-0.2797572688216904,0.6411757644208766,-0.2315187747908246,-0.2629881601274122,0,False,False,True,False,False,False,False,False,True,False,False
1,0.29353534022764016,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,-1.0313000618594932,0,-0.3300575778125054,0.27106687139525,-0.28356232129873415,0.24291065229277228,-0.07429667324982277,0,True,False,False,True,False,False,True,False,False,False,False
1,1.8275552794864263,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,False,True,False,False,False,False
0,0.08435080305598752,0,-0.333085499564472,0.1513769842718875,-0.28356232129873415,-0.22707655169079094,1.7332619627270858,0,True,False,False,True,True,False,False,False,False,False,False
0,-0.5432028084589704,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.21286143777068317,0.16024508146718097,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.19456191317288268,0,-0.28009686890505686,-0.25469132387438936,0.9053866460550513,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,True,False,False,False
1,0.29353534022764016,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,False,True,False
0,-0.752387345630623,0,-0.18925921634605955,-0.28101056606905545,-0.28356232129873415,-0.25906055801103345,0.28545158210558147,0,False,False,False,True,False,False,False,False,True,False,False
1,-1.379940957145581,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
1,-2.007494568660539,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,False,False,True,False
0,-0.6826591665734055,0,-0.333085499564472,-0.25155808075597674,-0.28356232129873415,-0.03694940300934948,0.07559843314826233,1,False,False,False,False,False,False,False,True,False,False,False
0,-0.752387345630623,0,0.7509104876395627,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,0.6421762355137279,0,-0.24981765138539108,0.5073134025235623,-0.28356232129873415,0.3068786649332573,9.247415472871094,0,True,False,False,False,False,True,False,False,False,False,False
0,0.9210889517425981,0,-0.333085499564472,0.5016735649104196,-0.28356232129873415,0.8959174479977231,0.7492446760196565,1,True,False,False,False,False,True,False,False,False,False,False
0,-0.05510555505844758,0,-0.3285436169365221,0.5336326447182284,-0.28356232129873415,0.8399454369372987,0.7492446760196565,0,True,False,False,True,False,False,False,True,False,False,False
1,0.5724480564565104,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,False,False,False,False,True,False,False,False
0,0.01462262399876997,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,1.3454704257211312,-0.2621064242074235,0,False,False,False,False,False,False,False,False,True,False,False
0,0.9210889517425981,0,-0.333085499564472,-0.1444011661062648,-0.28356232129873415,0.1567315241521189,-0.2612246882874348,0,False,False,False,False,False,False,False,False,True,False,False
0,-0.752387345630623,0,0.6646147177085152,-0.28101056606905545,3.5893009816427095,-0.270610338071121,-0.24270823396767133,1,False,True,False,True,False,False,False,True,False,False,False
0,0.3632635192848577,0,-0.3300575778125054,-0.28101056606905545,1.0625753984196866,-0.24484544409092565,-0.2629881601274122,1,False,True,False,False,False,False,True,False,False,False,False
1,0.3632635192848577,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,False,False,True,False
1,-0.752387345630623,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,True,False,False,False,False,False,False,True,False
0,-0.33401827128731776,0,5.02179411878842,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.33401827128731776,0,-0.26495726014522397,0.08745882465626985,-0.2752012174495514,-0.2643912257310738,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
1,1.8972834585436438,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
1,-1.868038210546104,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
1,-1.1707564199739284,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,0.5724480564565104,0,0.8356922966946269,-0.28101056606905545,1.1211031253639658,-0.26972189345111425,-0.25857948052746854,0,False,False,False,True,False,False,False,True,False,False,False
0,2.1761961747725143,1,3.8136533397537553,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,True,False,False,False,False
1,1.8275552794864263,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
1,-0.612930987516188,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,True,False,False,False,False,False,False,True,False
0,-0.05510555505844758,0,0.6191958914290167,-0.28101056606905545,0.8184311660235507,0.26867554627296764,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
1,-0.05510555505844758,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,0.5724480564565104,0,-0.3118900473007059,-0.28101056606905545,-0.13139023124360832,0.7981885397969821,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,-0.752387345630623,0,0.15895178513009683,-0.28101056606905545,0.514086985913299,-0.2261881070707842,-0.25857948052746854,0,False,False,False,True,False,False,False,False,True,False,False
0,-1.0313000618594932,0,0.8493179445784764,-0.28101056606905545,-0.2818901005288976,-0.26705655959109403,-0.2621064242074235,0,False,False,False,True,False,False,False,True,False,False,False
0,0.01462262399876997,0,4.932470427105406,6.708001533862157,-0.25847900975118593,-0.09025608020975363,-0.24976212132758122,1,True,False,False,True,False,True,False,False,False,False,False
0,1.548642563257556,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,0.21270353521254326,-0.2524073290875474,0,False,False,False,True,False,False,False,False,True,False,False
1,1.1302734889142507,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
1,1.1302734889142507,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,0.8513607726853806,0,1.3988857425604102,-0.27349078258486514,-0.26015123052102246,-0.2510645564309728,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,-0.5432028084589704,0,-0.333085499564472,-0.23087867617445337,0.14285397500958547,-0.270610338071121,4.3132212646141275,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.05510555505844758,0,0.6555309524526155,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.24535344172763754,0,False,False,False,True,False,False,False,False,True,False,False
1,-2.007494568660539,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,False,False,True,False
0,1.2000016679714682,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,0.5129394494626753,0,False,False,False,True,False,False,False,False,True,False,False
1,0.8513607726853806,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,-1.101028240916711,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,False,False,False,False,False,False,True,False
0,1.8275552794864263,0,-0.333085499564472,0.47284772822102333,-0.28356232129873415,-0.270610338071121,0.13026606018756395,0,False,False,True,False,False,False,False,True,False,False,False
0,-0.612930987516188,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,False,True,False
1,-0.5432028084589704,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,1.409186205143121,0,0.15743782425411354,-0.1086821945563608,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,1.4221028639345443,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,-2.007494568660539,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,-0.4734746294017529,0,1.0082838365567217,-0.24654489176651653,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
1,-0.8221155246878407,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,-0.4037464503445353,0,0.20437061140959548,-0.28101056606905545,0.9940143468563882,-0.270610338071121,-0.2629881601274122,1,False,True,False,True,False,False,False,False,True,False,False
0,1.0605453098570332,0,-0.2740410254011237,0.2334679539742984,-0.28356232129873415,-0.2643912257310738,-0.22683698740787409,0,False,False,False,True,False,False,False,False,False,True,False
1,0.01462262399876997,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,False,False,False,True,False,False,False
0,-0.6826591665734055,0,-0.333085499564472,-0.28101056606905545,-0.2752012174495514,0.40105379465397123,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
1,-1.7983100314888865,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,0.01462262399876997,0,-0.333085499564472,4.208300173992561,-0.28356232129873415,-0.21908055011073033,-0.2621064242074235,1,True,False,False,True,False,False,False,False,False,True,False
0,-0.6826591665734055,0,-0.2634432992692407,-0.28101056606905545,0.8451866983409355,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,True,False,False,False
1,-0.4734746294017529,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,False,True,False,False,False,False,False,True,False
0,0.29353534022764016,0,0.27249885082884345,-0.11181543767477344,-0.22837903589412809,-0.270610338071121,-0.2629881601274122,0,False,False,True,False,False,False,False,False,False,True,False
1,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,False,False,True,False,False,False,False,False,False,True,False
0,1.4789143842003385,0,0.6767264047163816,-0.28101056606905545,-0.28356232129873415,-0.2608374472510469,-0.11309305372932715,0,False,False,False,True,False,False,False,False,False,True,False
0,1.7578271004292088,0,1.5094048865071903,-0.28101056606905545,-0.2818901005288976,-0.26705655959109403,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,0.9908171307998157,0,1.85912984885933,-0.28101056606905545,-0.03272920582325201,-0.270610338071121,-0.2629881601274122,0,False,True,False,True,False,False,False,False,True,False,False
0,-0.8221155246878407,0,-0.17714752933819325,1.0869633794298987,-0.28356232129873415,-0.25639522415101323,-0.2629881601274122,1,False,False,False,True,False,False,False,False,True,False,False
0,-0.19456191317288268,0,2.137698650040255,-0.28101056606905545,-0.14978465971181035,-0.2643912257310738,-0.2629881601274122,0,False,True,False,True,False,False,True,False,False,False,False
0,1.0605453098570332,0,1.5714772824225052,-0.2791306201980079,-0.28356232129873415,-0.26972189345111425,-0.2629881601274122,0,False,False,False,True,False,False,False,False,True,False,False
0,1.548642563257556,0,-0.333085499564472,-0.28101056606905545,-0.2668401136003687,0.7049018546962749,-0.2629881601274122,0,False,False,True,False,False,False,False,False,True,False,False
1,0.01462262399876997,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,1,True,False,False,True,True,False,False,False,False,False,False
0,-1.7285818524316687,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
0,0.7816325936281631,0,-0.333085499564472,-0.28101056606905545,0.23482611735059558,-0.26972189345111425,0.10822266218784556,0,False,False,True,False,False,False,False,False,True,False,False
0,-0.12483373411566513,0,-0.333085499564472,-0.28101056606905545,-0.28021787975906104,-0.270610338071121,0.4494544632234863,0,False,False,False,False,False,False,False,False,False,True,False
0,-1.4496691362027987,0,-0.333085499564472,-0.28101056606905545,-0.28356232129873415,-0.270610338071121,-0.2629881601274122,0,False,False,False,True,False,False,False,False,False,True,False
